"Dec_time","Dec_ZT_time","Condition","mean","SEM"
1144,664,"1 Female",0.857142857142857,0.154173628753822
1145,665,"1 Female",0.8,0.152293392210313
1146,666,"1 Female",0.685714285714286,0.12815057170224
1147,667,"1 Female",0.885714285714286,0.182289033451513
1148,668,"1 Female",0.857142857142857,0.179367971354027
1149,669,"1 Female",0.714285714285714,0.112805540803696
1150,670,"1 Female",0.914285714285714,0.155414482801912
1151,671,"1 Female",0.742857142857143,0.149749691111518
1152,672,"1 Female",0.857142857142857,0.148623132567624
1153,673,"1 Female",0.914285714285714,0.125500199681307
1154,674,"1 Female",0.771428571428571,0.109127281215112
1155,675,"1 Female",0.771428571428571,0.123572278619508
1156,676,"1 Female",1.08571428571429,0.160730624753012
1157,677,"1 Female",1.71428571428571,0.549363923358747
1158,678,"1 Female",0.971428571428571,0.161327029862406
1159,679,"1 Female",0.885714285714286,0.114285714285714
1160,680,"1 Female",1.14285714285714,0.284450988653544
1161,681,"1 Female",1.11428571428571,0.167890663558055
1162,682,"1 Female",0.971428571428571,0.150549214632327
1163,683,"1 Female",0.828571428571429,0.138937833179431
1164,684,"1 Female",1.28571428571429,0.237534353363068
1165,685,"1 Female",0.485714285714286,0.111305685309569
1166,686,"1 Female",0.714285714285714,0.133293311320325
1167,687,"1 Female",0.714285714285714,0.166886609577229
1168,688,"1 Female",0.742857142857143,0.149749691111518
1169,689,"1 Female",0.885714285714286,0.219898481433717
1170,690,"1 Female",0.8,0.140825895250516
1171,691,"1 Female",0.828571428571429,0.112165201435049
1172,692,"1 Female",0.914285714285714,0.160730624753012
1173,693,"1 Female",0.971428571428571,0.156031209363121
1174,694,"1 Female",1.31428571428571,0.177619310458573
1175,695,"1 Female",0.971428571428571,0.194399373575582
1176,696,"1 Female",1.31428571428571,0.162808484548737
1177,697,"1 Female",0.828571428571429,0.176262382177674
1178,698,"1 Female",1,0.196609923922659
1179,699,"1 Female",0.942857142857143,0.158474116556134
1180,700,"1 Female",0.657142857142857,0.108021606482161
1181,701,"1 Female",0.714285714285714,0.133293311320325
1182,702,"1 Female",1.02857142857143,0.171428571428571
1183,703,"1 Female",0.942857142857143,0.168746526352581
1184,704,"1 Female",1.25714285714286,0.432586236883395
1185,705,"1 Female",1.17142857142857,0.233661805042361
1186,706,"1 Female",1.14285714285714,0.159531125715419
1187,707,"1 Female",0.828571428571429,0.119422379317583
1188,708,"1 Female",1,0.178697434534589
1189,709,"1 Female",1.11428571428571,0.195630540875931
1190,710,"1 Female",1.05714285714286,0.147487969273538
1191,711,"1 Female",0.771428571428571,0.142520612017841
1192,712,"1 Female",0.885714285714286,0.146507971913933
1193,713,"1 Female",1,0.355035801248363
1194,714,"1 Female",1.4,0.250042013276492
1195,715,"1 Female",0.857142857142857,0.136848423434099
1196,716,"1 Female",0.885714285714286,0.186842083015562
1197,717,"1 Female",1.74285714285714,0.257142857142857
1198,718,"1 Female",1.74285714285714,0.184904504732438
1199,719,"1 Female",1.97142857142857,0.185552612239126
1200,720,"1 Female",2.11428571428571,0.245193898821336
1201,721,"1 Female",1.62857142857143,0.179100057879089
1202,722,"1 Female",1.71428571428571,0.215263873917956
1203,723,"1 Female",1.65714285714286,0.208809579704166
1204,724,"1 Female",1.77142857142857,0.205331109054956
1205,725,"1 Female",1.74285714285714,0.214369731428439
1206,726,"1 Female",2.2,0.238341609227335
1207,727,"1 Female",2.22857142857143,0.452974695131827
1208,728,"1 Female",1.97142857142857,0.25432631155486
1209,729,"1 Female",1.77142857142857,0.17434494103181
1210,730,"1 Female",1.71428571428571,0.181364707875885
1211,731,"1 Female",1.42857142857143,0.218034436743929
1212,732,"1 Female",1.88571428571429,0.361536005555913
1213,733,"1 Female",1.14285714285714,0.159531125715419
1214,734,"1 Female",1.11428571428571,0.186842083015562
1215,735,"1 Female",1.51428571428571,0.396139837315415
1216,736,"1 Female",1.37142857142857,0.253001193359906
1217,737,"1 Female",1.25714285714286,0.170726855133062
1218,738,"1 Female",1.11428571428571,0.146507971913933
1219,739,"1 Female",0.685714285714286,0.140655300523749
1220,740,"1 Female",1.14285714285714,0.239547392349139
1221,741,"1 Female",1.11428571428571,0.251955139969445
1222,742,"1 Female",1.31428571428571,0.277356757098657
1223,743,"1 Female",1.51428571428571,0.630287954162274
1224,744,"1 Female",0.714285714285714,0.171848225842137
1225,745,"1 Female",1.25714285714286,0.336424244829358
1226,746,"1 Female",0.828571428571429,0.198675083277914
1227,747,"1 Female",1.4,0.32591177854591
1228,748,"1 Female",0.828571428571429,0.230037316248357
1229,749,"1 Female",1.14285714285714,0.253190920565692
1230,750,"1 Female",0.571428571428571,0.189140978436429
1231,751,"1 Female",0.828571428571429,0.264052815845282
1232,752,"1 Female",1.17142857142857,0.247629820924873
1233,753,"1 Female",1.28571428571429,0.351638251309373
1234,754,"1 Female",0.914285714285714,0.236825747278098
1235,755,"1 Female",1.05714285714286,0.265503666413011
1236,756,"1 Female",0.657142857142857,0.168746526352581
1237,757,"1 Female",1.02857142857143,0.247629820924873
1238,758,"1 Female",0.742857142857143,0.225823821948491
1239,759,"1 Female",0.571428571428571,0.175306283165113
1240,760,"1 Female",0.485714285714286,0.138244872085236
1241,761,"1 Female",0.514285714285714,0.125500199681307
1242,762,"1 Female",0.828571428571429,0.264052815845282
1243,763,"1 Female",0.6,0.179635485255629
1244,764,"1 Female",0.828571428571429,0.279512523691444
1245,765,"1 Female",0.571428571428571,0.160281864571274
1246,766,"1 Female",0.4,0.137198868114007
1247,767,"1 Female",0.6,0.21770383088773
1248,768,"1 Female",0.571428571428571,0.165441676669912
1249,769,"1 Female",0.8,0.292195399109062
1250,770,"1 Female",0.857142857142857,0.239547392349139
1251,771,"1 Female",1,0.249368951454626
1252,772,"1 Female",1.11428571428571,0.22741303101333
1253,773,"1 Female",0.914285714285714,0.257236210878785
1254,774,"1 Female",0.314285714285714,0.0984879685645957
1255,775,"1 Female",0.457142857142857,0.160581177370856
1256,776,"1 Female",0.457142857142857,0.144028808642881
1257,777,"1 Female",0.457142857142857,0.131844427949279
1258,778,"1 Female",0.657142857142857,0.196365536104246
1259,779,"1 Female",0.771428571428571,0.269096572230258
1260,780,"1 Female",0.2,0.0898177426278144
1261,781,"1 Female",0.685714285714286,0.238240851831487
1262,782,"1 Female",0.885714285714286,0.388428050660886
1263,783,"1 Female",0.428571428571429,0.184644624766014
1264,784,"1 Female",0.371428571428571,0.136497079020148
1265,785,"1 Female",0.628571428571429,0.265955434080913
1266,786,"1 Female",0.228571428571429,0.0924522523662189
1267,787,"1 Female",0.457142857142857,0.155259918384955
1268,788,"1 Female",0.457142857142857,0.2667666879247
1269,789,"1 Female",0.628571428571429,0.239346850336298
1270,790,"1 Female",0.428571428571429,0.180036010803601
1271,791,"1 Female",0.171428571428571,0.0960192057619207
1272,792,"1 Female",0.257142857142857,0.118412873639049
1273,793,"1 Female",0.314285714285714,0.152135656909356
1274,794,"1 Female",0.2,0.0987314496989884
1275,795,"1 Female",0.114285714285714,0.0895500289395443
1276,796,"1 Female",0.542857142857143,0.218254562430224
1277,797,"1 Female",0.285714285714286,0.181364707875885
1278,798,"1 Female",0.428571428571429,0.165441676669912
1279,799,"1 Female",0.4,0.165005729465078
1280,800,"1 Female",0.257142857142857,0.103248554980892
1281,801,"1 Female",0.4,0.165005729465078
1282,802,"1 Female",0.485714285714286,0.206497109961784
1283,803,"1 Female",0.285714285714286,0.126832308872107
1284,804,"1 Female",0.514285714285714,0.19819109940851
1285,805,"1 Female",0.257142857142857,0.118412873639049
1286,806,"1 Female",0.428571428571429,0.165441676669912
1287,807,"1 Female",0.314285714285714,0.134548286115129
1288,808,"1 Female",0.257142857142857,0.125308742362075
1289,809,"1 Female",0.285714285714286,0.15649215928719
1290,810,"1 Female",0.314285714285714,0.182289033451513
1291,811,"1 Female",0.2,0.12833778958395
1292,812,"1 Female",0.342857142857143,0.242337555893424
1293,813,"1 Female",0.0571428571428571,0.0571428571428571
1294,814,"1 Female",0.142857142857143,0.101607724371038
1295,815,"1 Female",0.114285714285714,0.114285714285714
1296,816,"1 Female",0.0285714285714286,0.0285714285714286
1297,817,"1 Female",0.257142857142857,0.131844427949279
1298,818,"1 Female",0.0571428571428571,0.0571428571428571
1299,819,"1 Female",0.0285714285714286,0.0285714285714286
1300,820,"1 Female",0.0857142857142857,0.0631315629277074
1301,821,"1 Female",0.257142857142857,0.144028808642881
1302,822,"1 Female",0.0571428571428571,0.0398074597725278
1303,823,"1 Female",0.142857142857143,0.0834433047886145
1304,824,"1 Female",0.285714285714286,0.233969862928334
1305,825,"1 Female",0.142857142857143,0.0834433047886145
1306,826,"1 Female",0.0857142857142857,0.0631315629277074
1307,827,"1 Female",0,0
1308,828,"1 Female",0.0857142857142857,0.0857142857142857
1309,829,"1 Female",0,0
1310,830,"1 Female",0.114285714285714,0.114285714285714
1311,831,"1 Female",0.0571428571428571,0.0571428571428571
1312,832,"1 Female",0.114285714285714,0.0796149195450555
1313,833,"1 Female",0.342857142857143,0.216708987155691
1314,834,"1 Female",0.342857142857143,0.20059934206875
1315,835,"1 Female",0.285714285714286,0.199037298862639
1316,836,"1 Female",0.571428571428571,0.281907411600841
1317,837,"1 Female",0.285714285714286,0.203215448742075
1318,838,"1 Female",0.314285714285714,0.167890663558055
1319,839,"1 Female",0.371428571428571,0.18373215015669
1320,840,"1 Female",0.257142857142857,0.18030253354138
1321,841,"1 Female",0.142857142857143,0.142857142857143
1322,842,"1 Female",0.0857142857142857,0.0857142857142857
1323,843,"1 Female",0.171428571428571,0.171428571428571
1324,844,"1 Female",0.114285714285714,0.0895500289395443
1325,845,"1 Female",0.0857142857142857,0.0631315629277074
1326,846,"1 Female",0.0857142857142857,0.0857142857142857
1327,847,"1 Female",0.0285714285714286,0.0285714285714286
1328,848,"1 Female",0,0
1329,849,"1 Female",0.0285714285714286,0.0285714285714286
1330,850,"1 Female",0,0
1331,851,"1 Female",0.2,0.152293392210313
1332,852,"1 Female",0.0571428571428571,0.0571428571428571
1333,853,"1 Female",0.0571428571428571,0.0398074597725278
1334,854,"1 Female",0.114285714285714,0.0895500289395443
1335,855,"1 Female",0.171428571428571,0.119422379317583
1336,856,"1 Female",0.171428571428571,0.144859910801792
1337,857,"1 Female",0.114285714285714,0.0895500289395443
1338,858,"1 Female",0.0571428571428571,0.0571428571428571
1339,859,"1 Female",0.114285714285714,0.0796149195450555
1340,860,"1 Female",0.171428571428571,0.171428571428571
1341,861,"1 Female",0.0857142857142857,0.0857142857142857
1342,862,"1 Female",0.0571428571428571,0.0571428571428571
1343,863,"1 Female",0.285714285714286,0.171848225842137
1344,864,"1 Female",0.171428571428571,0.104404789852083
1345,865,"1 Female",0.285714285714286,0.181364707875885
1346,866,"1 Female",0.2,0.11449560558152
1347,867,"1 Female",0.0571428571428571,0.0398074597725278
1348,868,"1 Female",0.228571428571429,0.164422668527093
1349,869,"1 Female",0.0857142857142857,0.0631315629277074
1350,870,"1 Female",0.114285714285714,0.0895500289395443
1351,871,"1 Female",0.257142857142857,0.206380806314168
1352,872,"1 Female",0.0571428571428571,0.0571428571428571
1353,873,"1 Female",0,0
1354,874,"1 Female",0,0
1355,875,"1 Female",0.0571428571428571,0.0571428571428571
1356,876,"1 Female",0.457142857142857,0.285041224035682
1357,877,"1 Female",0.0571428571428571,0.0571428571428571
1358,878,"1 Female",0.0285714285714286,0.0285714285714286
1359,879,"1 Female",0.0285714285714286,0.0285714285714286
1360,880,"1 Female",0.142857142857143,0.116984931464167
1361,881,"1 Female",0.114285714285714,0.0796149195450555
1362,882,"1 Female",0,0
1363,883,"1 Female",0,0
1364,884,"1 Female",0,0
1365,885,"1 Female",0.0285714285714286,0.0285714285714286
1366,886,"1 Female",0.228571428571429,0.228571428571429
1367,887,"1 Female",0,0
1368,888,"1 Female",0,0
1369,889,"1 Female",0.142857142857143,0.142857142857143
1370,890,"1 Female",0.0285714285714286,0.0285714285714286
1371,891,"1 Female",0,0
1372,892,"1 Female",0,0
1373,893,"1 Female",0,0
1374,894,"1 Female",0.2,0.140825895250516
1375,895,"1 Female",0.0285714285714286,0.0285714285714286
1376,896,"1 Female",0.0571428571428571,0.0571428571428571
1377,897,"1 Female",0.171428571428571,0.119422379317583
1378,898,"1 Female",0,0
1379,899,"1 Female",0.0857142857142857,0.0857142857142857
1380,900,"1 Female",0.0285714285714286,0.0285714285714286
1381,901,"1 Female",0.0285714285714286,0.0285714285714286
1382,902,"1 Female",0.0857142857142857,0.0857142857142857
1383,903,"1 Female",0.114285714285714,0.114285714285714
1384,904,"1 Female",0.2,0.152293392210313
1385,905,"1 Female",0.228571428571429,0.179100057879089
1386,906,"1 Female",0.542857142857143,0.440288020977821
1387,907,"1 Female",0.0571428571428571,0.0398074597725278
1388,908,"1 Female",0.0571428571428571,0.0571428571428571
1389,909,"1 Female",0.114285714285714,0.0796149195450555
1390,910,"1 Female",0.0571428571428571,0.0571428571428571
1391,911,"1 Female",0.0571428571428571,0.0571428571428571
1392,912,"1 Female",0.2,0.140825895250516
1393,913,"1 Female",0.0285714285714286,0.0285714285714286
1394,914,"1 Female",0.314285714285714,0.186842083015562
1395,915,"1 Female",0.142857142857143,0.101607724371038
1396,916,"1 Female",0.171428571428571,0.119422379317583
1397,917,"1 Female",0.171428571428571,0.119422379317583
1398,918,"1 Female",0.0285714285714286,0.0285714285714286
1399,919,"1 Female",0.171428571428571,0.0960192057619207
1400,920,"1 Female",0.285714285714286,0.171848225842137
1401,921,"1 Female",0.257142857142857,0.206380806314168
1402,922,"1 Female",0.542857142857143,0.376500599043922
1403,923,"1 Female",0.228571428571429,0.11657373535368
1404,924,"1 Female",0.228571428571429,0.136497079020148
1405,925,"1 Female",0.142857142857143,0.0834433047886145
1406,926,"1 Female",0.6,0.488867667818864
1407,927,"1 Female",0.228571428571429,0.164422668527093
1408,928,"1 Female",0.171428571428571,0.104404789852083
1409,929,"1 Female",0.0571428571428571,0.0398074597725278
1410,930,"1 Female",0.0857142857142857,0.0631315629277074
1411,931,"1 Female",0.114285714285714,0.0895500289395443
1412,932,"1 Female",0.171428571428571,0.144859910801792
1413,933,"1 Female",0.2,0.121613798421012
1414,934,"1 Female",0.114285714285714,0.0796149195450555
1415,935,"1 Female",0.0857142857142857,0.0631315629277074
1416,936,"1 Female",0.0285714285714286,0.0285714285714286
1417,937,"1 Female",0.0571428571428571,0.0571428571428571
1418,938,"1 Female",0,0
1419,939,"1 Female",0.2,0.152293392210313
1420,940,"1 Female",0.142857142857143,0.101607724371038
1421,941,"1 Female",0.0571428571428571,0.0571428571428571
1422,942,"1 Female",0.142857142857143,0.142857142857143
1423,943,"1 Female",0,0
1424,944,"1 Female",0,0
1425,945,"1 Female",0.171428571428571,0.171428571428571
1426,946,"1 Female",0,0
1427,947,"1 Female",0,0
1428,948,"1 Female",0,0
1429,949,"1 Female",0,0
1430,950,"1 Female",0,0
1431,951,"1 Female",0,0
1432,952,"1 Female",0,0
1433,953,"1 Female",0,0
1434,954,"1 Female",0,0
1435,955,"1 Female",0,0
1436,956,"1 Female",0,0
1437,957,"1 Female",0,0
1438,958,"1 Female",0.0285714285714286,0.0285714285714286
1439,959,"1 Female",0,0
0,960,"3 Male",0.166666666666667,0.0968863931626966
1,961,"3 Male",0.0333333333333333,0.0333333333333333
2,962,"3 Male",0.366666666666667,0.18246922797307
3,963,"3 Male",0.266666666666667,0.165628953361334
4,964,"3 Male",0,0
5,965,"3 Male",0.166666666666667,0.118256815150341
6,966,"3 Male",0.1,0.0735003323160835
7,967,"3 Male",0.3,0.173867435299056
8,968,"3 Male",0.5,0.233661509773059
9,969,"3 Male",0.266666666666667,0.191385350772784
10,970,"3 Male",0.233333333333333,0.1329015998739
11,971,"3 Male",0.166666666666667,0.0841909888608275
12,972,"3 Male",0.233333333333333,0.201621777088113
13,973,"3 Male",0.166666666666667,0.136317187026901
14,974,"3 Male",0.266666666666667,0.1262485537264
15,975,"3 Male",0.333333333333333,0.168381977721655
16,976,"3 Male",0.5,0.324302966056593
17,977,"3 Male",0.2,0.13896166675593
18,978,"3 Male",0.7,0.38101497843668
19,979,"3 Male",0.3,0.173867435299056
20,980,"3 Male",0.566666666666667,0.282368200699518
21,981,"3 Male",0.133333333333333,0.104313115444032
22,982,"3 Male",0.3,0.167125804359347
23,983,"3 Male",0.166666666666667,0.0841909888608275
24,984,"3 Male",0.333333333333333,0.161411399370501
25,985,"3 Male",0.266666666666667,0.1262485537264
26,986,"3 Male",0.166666666666667,0.0968863931626966
27,987,"3 Male",0.233333333333333,0.170754467357681
28,988,"3 Male",0.466666666666667,0.233579508889757
29,989,"3 Male",0.433333333333333,0.207244279947315
30,990,"3 Male",0.366666666666667,0.200478355143956
31,991,"3 Male",0.233333333333333,0.1329015998739
32,992,"3 Male",0.1,0.0735003323160835
33,993,"3 Male",0.3,0.220500996948251
34,994,"3 Male",0.133333333333333,0.133333333333333
35,995,"3 Male",0.166666666666667,0.166666666666667
36,996,"3 Male",0.166666666666667,0.166666666666667
37,997,"3 Male",0.466666666666667,0.270092931360451
38,998,"3 Male",0.366666666666667,0.211634760922329
39,999,"3 Male",0.266666666666667,0.151113364869377
40,1000,"3 Male",0.233333333333333,0.141285830229909
41,1001,"3 Male",0.3,0.192682217087123
42,1002,"3 Male",0.366666666666667,0.251356473217525
43,1003,"3 Male",0.3,0.173867435299056
44,1004,"3 Male",0.133333333333333,0.104313115444032
45,1005,"3 Male",0.433333333333333,0.223263842336862
46,1006,"3 Male",0.2,0.121295686972625
47,1007,"3 Male",0.166666666666667,0.118256815150341
48,1008,"3 Male",0.333333333333333,0.193772786325393
49,1009,"3 Male",0.266666666666667,0.135046465680225
50,1010,"3 Male",0.466666666666667,0.22352110822863
51,1011,"3 Male",0.6,0.4
52,1012,"3 Male",0.333333333333333,0.199616490538781
53,1013,"3 Male",0.3,0.152752523165195
54,1014,"3 Male",0.233333333333333,0.170754467357681
55,1015,"3 Male",0.4,0.18320267026112
56,1016,"3 Male",0.4,0.251889411968961
57,1017,"3 Male",0.333333333333333,0.168381977721655
58,1018,"3 Male",0.233333333333333,0.1329015998739
59,1019,"3 Male",0.333333333333333,0.154125887741257
60,1020,"3 Male",0.866666666666667,0.313428696664361
61,1021,"3 Male",0.2,0.13896166675593
62,1022,"3 Male",0.633333333333333,0.330389297833034
63,1023,"3 Male",0.366666666666667,0.237241490688738
64,1024,"3 Male",0.4,0.217615077232899
65,1025,"3 Male",0.566666666666667,0.223263842336862
66,1026,"3 Male",0.233333333333333,0.123951541637567
67,1027,"3 Male",0.433333333333333,0.201621777088113
68,1028,"3 Male",0.3,0.136878165475389
69,1029,"3 Male",0.266666666666667,0.135046465680225
70,1030,"3 Male",0.433333333333333,0.218054792931287
71,1031,"3 Male",0.266666666666667,0.165628953361334
72,1032,"3 Male",0.0333333333333333,0.0333333333333333
73,1033,"3 Male",0.166666666666667,0.118256815150341
74,1034,"3 Male",0.2,0.13896166675593
75,1035,"3 Male",0.266666666666667,0.191385350772784
76,1036,"3 Male",0.333333333333333,0.193772786325393
77,1037,"3 Male",0.4,0.217615077232899
78,1038,"3 Male",0.433333333333333,0.18372476499381
79,1039,"3 Male",0.3,0.128206012375377
80,1040,"3 Male",0.666666666666667,0.276818266179133
81,1041,"3 Male",0.5,0.252572966582483
82,1042,"3 Male",0.5,0.22868941946385
83,1043,"3 Male",0.433333333333333,0.228354097554066
84,1044,"3 Male",0.3,0.152752523165195
85,1045,"3 Male",0.333333333333333,0.175075243812963
86,1046,"3 Male",0.3,0.16010054312227
87,1047,"3 Male",0.2,0.121295686972625
88,1048,"3 Male",0.333333333333333,0.161411399370501
89,1049,"3 Male",0.4,0.206781577249172
90,1050,"3 Male",0.266666666666667,0.116789754444879
91,1051,"3 Male",0.366666666666667,0.188663376763485
92,1052,"3 Male",0.133333333333333,0.0792686880439847
93,1053,"3 Male",0.433333333333333,0.252269393195637
94,1054,"3 Male",0.233333333333333,0.123951541637567
95,1055,"3 Male",0.233333333333333,0.149199652809474
96,1056,"3 Male",0.2,0.111417202906231
97,1057,"3 Male",0.2,0.0884086644736984
98,1058,"3 Male",0.133333333333333,0.0792686880439847
99,1059,"3 Male",0.233333333333333,0.123951541637567
100,1060,"3 Male",0.233333333333333,0.123951541637567
101,1061,"3 Male",0.333333333333333,0.168381977721655
102,1062,"3 Male",0.533333333333333,0.212988226609664
103,1063,"3 Male",0.366666666666667,0.211634760922329
104,1064,"3 Male",0.566666666666667,0.286409935827995
105,1065,"3 Male",0.466666666666667,0.282571660459819
106,1066,"3 Male",0.1,0.0735003323160835
107,1067,"3 Male",0.366666666666667,0.211634760922329
108,1068,"3 Male",0.3,0.204264871994757
109,1069,"3 Male",0.1,0.0735003323160835
110,1070,"3 Male",0.166666666666667,0.118256815150341
111,1071,"3 Male",0.2,0.13896166675593
112,1072,"3 Male",0.2,0.121295686972625
113,1073,"3 Male",0.433333333333333,0.370409321068058
114,1074,"3 Male",0.233333333333333,0.103760703182391
115,1075,"3 Male",0.433333333333333,0.201621777088113
116,1076,"3 Male",0.133333333333333,0.0926411111706202
117,1077,"3 Male",0.433333333333333,0.337956445991156
118,1078,"3 Male",0.466666666666667,0.286610526446137
119,1079,"3 Male",0.366666666666667,0.162476051875192
120,1080,"3 Male",0.266666666666667,0.158537376087969
121,1081,"3 Male",0.333333333333333,0.175075243812963
122,1082,"3 Male",0.5,0.196228813191225
123,1083,"3 Male",0.233333333333333,0.123951541637567
124,1084,"3 Male",0.533333333333333,0.196131162618773
125,1085,"3 Male",0.6,0.212267452202093
126,1086,"3 Male",0.8,0.350369263334636
127,1087,"3 Male",0.6,0.309244537394027
128,1088,"3 Male",0.433333333333333,0.228354097554066
129,1089,"3 Male",0.233333333333333,0.149199652809474
130,1090,"3 Male",0.366666666666667,0.211634760922329
131,1091,"3 Male",0.966666666666667,0.508509956125666
132,1092,"3 Male",0.7,0.359277691723429
133,1093,"3 Male",0.7,0.271860342781016
134,1094,"3 Male",0.5,0.190281098776847
135,1095,"3 Male",0.6,0.499655053425654
136,1096,"3 Male",0.366666666666667,0.211634760922329
137,1097,"3 Male",0.9,0.50137741307804
138,1098,"3 Male",0.266666666666667,0.208626230888063
139,1099,"3 Male",0.5,0.27016384981549
140,1100,"3 Male",0.5,0.223606797749979
141,1101,"3 Male",0.233333333333333,0.149199652809474
142,1102,"3 Male",0.566666666666667,0.348010216963685
143,1103,"3 Male",0.133333333333333,0.104313115444032
144,1104,"3 Male",0.2,0.121295686972625
145,1105,"3 Male",0.1,0.0735003323160835
146,1106,"3 Male",0.433333333333333,0.238208511642966
147,1107,"3 Male",0.366666666666667,0.211634760922329
148,1108,"3 Male",0.566666666666667,0.376564425143328
149,1109,"3 Male",0.6,0.273756330950779
150,1110,"3 Male",0.233333333333333,0.149199652809474
151,1111,"3 Male",0.533333333333333,0.233579508889757
152,1112,"3 Male",0.733333333333333,0.449606042963984
153,1113,"3 Male",1.3,0.830662386291807
154,1114,"3 Male",1.5,0.713981872978949
155,1115,"3 Male",0.733333333333333,0.412264097180139
156,1116,"3 Male",0.7,0.475007561948277
157,1117,"3 Male",0.166666666666667,0.0968863931626966
158,1118,"3 Male",0.366666666666667,0.194660525804574
159,1119,"3 Male",0.466666666666667,0.184037310893107
160,1120,"3 Male",0.466666666666667,0.201906620805025
161,1121,"3 Male",0.6,0.256412024750755
162,1122,"3 Male",0.7,0.384019874964586
163,1123,"3 Male",1,0.621455466265865
164,1124,"3 Male",0.466666666666667,0.286610526446137
165,1125,"3 Male",0.5,0.261516356271842
166,1126,"3 Male",0.433333333333333,0.156714348332181
167,1127,"3 Male",0.833333333333333,0.415458017114454
168,1128,"3 Male",0.466666666666667,0.184037310893107
169,1129,"3 Male",0.466666666666667,0.207521406364782
170,1130,"3 Male",0.533333333333333,0.228605635097798
171,1131,"3 Male",0.1,0.0557086014531156
172,1132,"3 Male",0.433333333333333,0.242985895874369
173,1133,"3 Male",0.8,0.393627398354881
174,1134,"3 Male",1.3,0.638154667232282
175,1135,"3 Male",0.4,0.247284098330961
176,1136,"3 Male",0.166666666666667,0.0968863931626966
177,1137,"3 Male",0.8,0.360076620198803
178,1138,"3 Male",0.533333333333333,0.233579508889757
179,1139,"3 Male",0.3,0.14503269548147
180,1140,"3 Male",0.366666666666667,0.188663376763485
181,1141,"3 Male",0.2,0.100573070594149
182,1142,"3 Male",0.133333333333333,0.104313115444032
183,1143,"3 Male",0.1,0.0735003323160835
184,1144,"3 Male",0.4,0.305505046330389
185,1145,"3 Male",0.133333333333333,0.104313115444032
186,1146,"3 Male",0.433333333333333,0.201621777088113
187,1147,"3 Male",0.6,0.441001993896501
188,1148,"3 Male",0.733333333333333,0.637764294249182
189,1149,"3 Male",0.766666666666667,0.576719484658421
190,1150,"3 Male",0.266666666666667,0.165628953361334
191,1151,"3 Male",0.233333333333333,0.16388483013352
192,1152,"3 Male",0.166666666666667,0.136317187026901
193,1153,"3 Male",0.133333333333333,0.0926411111706202
194,1154,"3 Male",0.3,0.209816559179077
195,1155,"3 Male",0.333333333333333,0.199616490538781
196,1156,"3 Male",0.233333333333333,0.114302817548899
197,1157,"3 Male",0.5,0.252572966582483
198,1158,"3 Male",0.366666666666667,0.194660525804574
199,1159,"3 Male",0.1,0.0735003323160835
200,1160,"3 Male",0.733333333333333,0.338805655251874
201,1161,"3 Male",1.7,1.03961752471818
202,1162,"3 Male",0.433333333333333,0.252269393195637
203,1163,"3 Male",0.333333333333333,0.210818510677892
204,1164,"3 Male",0.333333333333333,0.199616490538781
205,1165,"3 Male",0.133333333333333,0.104313115444032
206,1166,"3 Male",0.4,0.227934251459726
207,1167,"3 Male",0.233333333333333,0.114302817548899
208,1168,"3 Male",0.0666666666666667,0.0666666666666667
209,1169,"3 Male",0.1,0.0735003323160835
210,1170,"3 Male",0.366666666666667,0.200478355143956
211,1171,"3 Male",0.166666666666667,0.108100988685531
212,1172,"3 Male",0.266666666666667,0.208626230888063
213,1173,"3 Male",0.133333333333333,0.133333333333333
214,1174,"3 Male",0.166666666666667,0.0968863931626966
215,1175,"3 Male",0.266666666666667,0.266666666666667
216,1176,"3 Male",0.1,0.0735003323160835
217,1177,"3 Male",0.4,0.227934251459726
218,1178,"3 Male",0.433333333333333,0.252269393195637
219,1179,"3 Male",0.366666666666667,0.251356473217525
220,1180,"3 Male",0.266666666666667,0.151113364869377
221,1181,"3 Male",0.2,0.121295686972625
222,1182,"3 Male",0.4,0.237806064131954
223,1183,"3 Male",0.233333333333333,0.123951541637567
224,1184,"3 Male",0.466666666666667,0.317074752175939
225,1185,"3 Male",0.0666666666666667,0.0666666666666667
226,1186,"3 Male",0.0333333333333333,0.0333333333333333
227,1187,"3 Male",0.133333333333333,0.104313115444032
228,1188,"3 Male",0.566666666666667,0.274106000694728
229,1189,"3 Male",0.266666666666667,0.116789754444879
230,1190,"3 Male",0.4,0.251889411968961
231,1191,"3 Male",0.433333333333333,0.218054792931287
232,1192,"3 Male",0.533333333333333,0.257009026780663
233,1193,"3 Male",0.466666666666667,0.212988226609664
234,1194,"3 Male",0.266666666666667,0.095090197149179
235,1195,"3 Male",0.433333333333333,0.228354097554066
236,1196,"3 Male",0.6,0.330794932482833
237,1197,"3 Male",0.766666666666667,0.320500088164434
238,1198,"3 Male",0.266666666666667,0.143305263223068
239,1199,"3 Male",0.266666666666667,0.135046465680225
240,1200,"3 Male",0.5,0.202001479452873
241,1201,"3 Male",0.4,0.206781577249172
242,1202,"3 Male",0.2,0.111417202906231
243,1203,"3 Male",0.233333333333333,0.1329015998739
244,1204,"3 Male",0.533333333333333,0.190180394298358
245,1205,"3 Male",0.533333333333333,0.201906620805025
246,1206,"3 Male",0.6,0.251889411968961
247,1207,"3 Male",0.266666666666667,0.135046465680225
